kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,plantAnemochory,plantAnemophily,plantAutochory,plantCantarophily,plantChiropterophily,plantChiropterochory,plantEntomophily,plantHidrochory,plantIctiochory,plantLeafArea,plantLeafNitrogen,plantLeafPhosphorus,plantLifeForm,plantMammalochory,plantMelithophily,plantOrnitochory,plantOrnitophily,plantPhalaenophily,plantHeight,plantPsychophily,plantSaurochory,plantDBH,plantWoodDensity,plantZoochory,plantZoophily,categoryThreatMMA,categoryThreatIUCN,speciesRefSyndromePollination,speciesRefSyndromeDispersal,plantDisperSyndromeRef,plantPollinSyndromeRef
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24568,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,17,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24570,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,13.5,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24571,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,12,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24573,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,11.5,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24574,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,11.5,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,26,3,2022,24578,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,14,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,26,3,2022,24579,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,13.5,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,26,3,2022,24584,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,14.5,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24590,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,19,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24593,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,11,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24594,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,11,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24603,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,10,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24632,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,12,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24634,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,19.66666667,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24643,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,13.9,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24644,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,22.5,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
Plantae,Magnoliophyta,Embryopsida,Myrtales,Combretaceae,,,Combretum,,,laxum,Jacq.,,Combretum laxum Jacq.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,canopy,27,3,2022,24645,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,9.5728278,21.15287405,,vine,0,1,1,0,0,,0,0,10,0.681099615,1,0,NE,LC,Combretum leprosum,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935. / ""Burnham, R. J., Carpanedo, R. S., & Rodrigues, D. J. Riqueza de espécies e dispersão de lianas na Estação Ecológica do Rio Ronuro Species richness and dispersal of Lianas of the Rio Ronuro Ecological Station. Rio Ronuro, 133.""","Quirino, Z. G. M., & Machado, I. C. (2014). Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits. Brazilian Journal of Biology, 74, 62-71."
